STUDY_ID	SAMPLE_ID	FERMT1	FERMT2	FERMT3
acc_tcga_pan_can_atlas_2018	TCGA-PK-A5H8-01	0.1305	-0.6646	0.521
acc_tcga_pan_can_atlas_2018	TCGA-PK-A5H9-01	-0.6792	1.0879	-0.1984
acc_tcga_pan_can_atlas_2018	TCGA-PK-A5HA-01	-0.9904	1.5237	1.365
acc_tcga_pan_can_atlas_2018	TCGA-PK-A5HB-01	-1.1633	1.8927	-1.1899
acc_tcga_pan_can_atlas_2018	TCGA-PK-A5HC-01	NA	NA	NA
blca_tcga_pan_can_atlas_2018	TCGA-2F-A9KO-01	0.6293	0.5145	0.5966
blca_tcga_pan_can_atlas_2018	TCGA-2F-A9KP-01	0.4808	-0.8167	-1.1491
blca_tcga_pan_can_atlas_2018	TCGA-2F-A9KQ-01	0.2597	-0.0436	-1.2418
blca_tcga_pan_can_atlas_2018	TCGA-2F-A9KR-01	0.5397	-0.503	-1.4387
blca_tcga_pan_can_atlas_2018	TCGA-2F-A9KT-01	0.4586	-1.0368	-0.5305
blca_tcga_pan_can_atlas_2018	TCGA-2F-A9KW-01	0.2043	1.499	0.1551
blca_tcga_pan_can_atlas_2018	TCGA-4Z-AA7M-01	1.2192	-0.8604	-1.0799
blca_tcga_pan_can_atlas_2018	TCGA-4Z-AA7N-01	0.2615	0.9682	1.7397
blca_tcga_pan_can_atlas_2018	TCGA-4Z-AA7O-01	0.2448	-0.5456	-0.3126
blca_tcga_pan_can_atlas_2018	TCGA-4Z-AA7Q-01	-0.3612	-0.8922	1.1292
blca_tcga_pan_can_atlas_2018	TCGA-4Z-AA7R-01	-1.5018	0.9758	-1.0971
blca_tcga_pan_can_atlas_2018	TCGA-4Z-AA7S-01	0.5	-1.1597	-1.0208
blca_tcga_pan_can_atlas_2018	TCGA-4Z-AA7W-01	-0.7193	-1.3607	1.7663
blca_tcga_pan_can_atlas_2018	TCGA-4Z-AA7Y-01	0.3573	-1.0867	-1.6161
blca_tcga_pan_can_atlas_2018	TCGA-4Z-AA80-01	0.7052	0.159	-1.1404
blca_tcga_pan_can_atlas_2018	TCGA-4Z-AA81-01	1.2736	-2.624	0.0828
blca_tcga_pan_can_atlas_2018	TCGA-4Z-AA82-01	0.0491	0.5079	-0.289
blca_tcga_pan_can_atlas_2018	TCGA-4Z-AA83-01	0.3682	-0.1491	-0.1998
blca_tcga_pan_can_atlas_2018	TCGA-4Z-AA84-01	0.156	-1.0119	-0.9253
blca_tcga_pan_can_atlas_2018	TCGA-4Z-AA86-01	1.9872	0.8847	1.0955
blca_tcga_pan_can_atlas_2018	TCGA-4Z-AA87-01	0.7477	-0.9126	0.499
blca_tcga_pan_can_atlas_2018	TCGA-4Z-AA89-01	0.4891	-0.7345	-1.3923
blca_tcga_pan_can_atlas_2018	TCGA-5N-A9KI-01	-2.2638	0.391	0.2638
blca_tcga_pan_can_atlas_2018	TCGA-5N-A9KM-01	-0.5619	0.3437	-0.4352
blca_tcga_pan_can_atlas_2018	TCGA-BL-A0C8-01	0.7211	1.1213	-0.2304
blca_tcga_pan_can_atlas_2018	TCGA-BL-A13I-01	-2.2706	1.3201	2.0293
blca_tcga_pan_can_atlas_2018	TCGA-BL-A13J-01	0.5422	0.1004	-0.8483
blca_tcga_pan_can_atlas_2018	TCGA-BL-A3JM-01	-0.0929	0.4881	-0.1766
blca_tcga_pan_can_atlas_2018	TCGA-BL-A5ZZ-01	-0.5682	1.7093	1.1144
blca_tcga_pan_can_atlas_2018	TCGA-BT-A0S7-01	1.0425	0.2354	-0.7488
blca_tcga_pan_can_atlas_2018	TCGA-BT-A0YX-01	0.6394	-0.9274	0.2417
blca_tcga_pan_can_atlas_2018	TCGA-BT-A20J-01	-0.5901	0.2733	0.9394
blca_tcga_pan_can_atlas_2018	TCGA-BT-A20N-01	-0.0005	-1.0282	-1.1296
blca_tcga_pan_can_atlas_2018	TCGA-BT-A20O-01	-0.9533	1.2113	3.2055
blca_tcga_pan_can_atlas_2018	TCGA-BT-A20P-01	-1.3676	0.123	-0.9668
blca_tcga_pan_can_atlas_2018	TCGA-BT-A20Q-01	0.4806	0.4882	0.2935
blca_tcga_pan_can_atlas_2018	TCGA-BT-A20R-01	-2.578	1.2701	0.4853
blca_tcga_pan_can_atlas_2018	TCGA-BT-A20T-01	0.5012	0.7205	0.0906
blca_tcga_pan_can_atlas_2018	TCGA-BT-A20U-01	0.8089	-0.4903	-0.4069
blca_tcga_pan_can_atlas_2018	TCGA-BT-A20V-01	0.0531	-2.2763	-0.1609
blca_tcga_pan_can_atlas_2018	TCGA-BT-A20W-01	-0.1089	0.1411	0.132
blca_tcga_pan_can_atlas_2018	TCGA-BT-A20X-01	-0.1344	-0.0662	-0.2206
blca_tcga_pan_can_atlas_2018	TCGA-BT-A2LA-01	-2.1969	1.4282	-1.3788
blca_tcga_pan_can_atlas_2018	TCGA-BT-A2LB-01	0.5789	0.2319	0.2684
blca_tcga_pan_can_atlas_2018	TCGA-BT-A2LD-01	-1.4996	1.0914	-0.2776
blca_tcga_pan_can_atlas_2018	TCGA-BT-A3PH-01	-0.0734	-0.5023	-1.5095
blca_tcga_pan_can_atlas_2018	TCGA-BT-A3PJ-01	1.267	0.1385	0.3343
blca_tcga_pan_can_atlas_2018	TCGA-BT-A3PK-01	-0.1211	0.9627	0.4686
blca_tcga_pan_can_atlas_2018	TCGA-BT-A42B-01	NA	NA	NA
blca_tcga_pan_can_atlas_2018	TCGA-BT-A42C-01	-0.026	-0.5875	-1.266
blca_tcga_pan_can_atlas_2018	TCGA-BT-A42E-01	0.5184	-0.1044	0.8333
blca_tcga_pan_can_atlas_2018	TCGA-BT-A42F-01	-0.0011	-1.1073	1.513
blca_tcga_pan_can_atlas_2018	TCGA-C4-A0EZ-01	-5.439	0.0844	0.0689
blca_tcga_pan_can_atlas_2018	TCGA-C4-A0F0-01	1.2067	1.175	-0.3628
blca_tcga_pan_can_atlas_2018	TCGA-C4-A0F1-01	1.0404	-0.1738	-0.4942
blca_tcga_pan_can_atlas_2018	TCGA-C4-A0F6-01	1.0674	0.505	-0.6245
blca_tcga_pan_can_atlas_2018	TCGA-C4-A0F7-01	-0.5005	0.2134	-1.517
blca_tcga_pan_can_atlas_2018	TCGA-CF-A1HR-01	0.1678	-0.8308	-0.355
blca_tcga_pan_can_atlas_2018	TCGA-CF-A1HS-01	0.8269	-0.0272	0.3697
blca_tcga_pan_can_atlas_2018	TCGA-CF-A27C-01	0.3506	-1.8014	-1.5864
blca_tcga_pan_can_atlas_2018	TCGA-CF-A3MF-01	-0.004	-1.091	-0.4984
blca_tcga_pan_can_atlas_2018	TCGA-CF-A3MG-01	0.3971	-0.2535	-1.7595
blca_tcga_pan_can_atlas_2018	TCGA-CF-A3MH-01	0.0559	-1.6369	-1.0482
blca_tcga_pan_can_atlas_2018	TCGA-CF-A3MI-01	0.0248	-0.7537	-0.6507
blca_tcga_pan_can_atlas_2018	TCGA-CF-A47S-01	0.3052	-1.0597	-0.5461
blca_tcga_pan_can_atlas_2018	TCGA-CF-A47T-01	0.9691	-1.073	-1.3081
blca_tcga_pan_can_atlas_2018	TCGA-CF-A47V-01	0.1044	-0.3771	-0.5799
blca_tcga_pan_can_atlas_2018	TCGA-CF-A47W-01	-0.3182	-0.8292	-0.8513
blca_tcga_pan_can_atlas_2018	TCGA-CF-A47X-01	0.3498	-0.5275	-0.7532
blca_tcga_pan_can_atlas_2018	TCGA-CF-A47Y-01	0.3146	-0.7513	-1.6183
blca_tcga_pan_can_atlas_2018	TCGA-CF-A5U8-01	-0.2138	-1.0178	-1.5945
blca_tcga_pan_can_atlas_2018	TCGA-CF-A5UA-01	0.0203	-0.741	-0.7139
blca_tcga_pan_can_atlas_2018	TCGA-CF-A7I0-01	0.0424	0.2338	-0.5353
blca_tcga_pan_can_atlas_2018	TCGA-CF-A8HX-01	-0.1887	-1.2062	-0.337
blca_tcga_pan_can_atlas_2018	TCGA-CF-A8HY-01	-0.7187	-1.4564	-1.3289
blca_tcga_pan_can_atlas_2018	TCGA-CF-A9FF-01	-0.3413	-0.0258	0.1389
blca_tcga_pan_can_atlas_2018	TCGA-CF-A9FH-01	0.0556	-0.7132	-1.2135
blca_tcga_pan_can_atlas_2018	TCGA-CF-A9FL-01	-0.0163	0.1031	-0.5039
blca_tcga_pan_can_atlas_2018	TCGA-CF-A9FM-01	0.8757	-0.9288	-0.5714
blca_tcga_pan_can_atlas_2018	TCGA-CU-A0YN-01	2.3203	0.0525	0.1813
blca_tcga_pan_can_atlas_2018	TCGA-CU-A0YO-01	0.7785	0.6839	-0.1537
blca_tcga_pan_can_atlas_2018	TCGA-CU-A0YR-01	0.6658	0.1286	0.9607
blca_tcga_pan_can_atlas_2018	TCGA-CU-A3KJ-01	-0.2677	0.5985	-0.3848
blca_tcga_pan_can_atlas_2018	TCGA-CU-A3QU-01	-0.3876	-1.6395	-1.5182
blca_tcga_pan_can_atlas_2018	TCGA-CU-A3YL-01	-0.4557	0.0142	-0.4668
blca_tcga_pan_can_atlas_2018	TCGA-CU-A5W6-01	0.0547	-0.8026	-0.4813
blca_tcga_pan_can_atlas_2018	TCGA-CU-A72E-01	0.1944	-0.1357	-0.0556
blca_tcga_pan_can_atlas_2018	TCGA-DK-A1A3-01	-1.3747	0.2498	0.3256
blca_tcga_pan_can_atlas_2018	TCGA-DK-A1A5-01	0.7346	0.6355	-0.3136
blca_tcga_pan_can_atlas_2018	TCGA-DK-A1A6-01	-0.4198	-0.8858	0.1126
blca_tcga_pan_can_atlas_2018	TCGA-DK-A1A7-01	0.1217	-0.2641	-0.1263
blca_tcga_pan_can_atlas_2018	TCGA-DK-A1AA-01	0.78	-0.9428	-0.9598
blca_tcga_pan_can_atlas_2018	TCGA-DK-A1AB-01	0.2013	0.9493	1.2622
blca_tcga_pan_can_atlas_2018	TCGA-DK-A1AC-01	-0.4141	-0.0886	0.5855
blca_tcga_pan_can_atlas_2018	TCGA-DK-A1AD-01	0.6502	0.1198	-0.3086
blca_tcga_pan_can_atlas_2018	TCGA-DK-A1AE-01	0.0946	0.2068	-0.7919
blca_tcga_pan_can_atlas_2018	TCGA-DK-A1AF-01	-0.4492	1.1432	0.9223
blca_tcga_pan_can_atlas_2018	TCGA-DK-A1AG-01	0.2261	-1.3034	-0.7458
blca_tcga_pan_can_atlas_2018	TCGA-DK-A2HX-01	-1.5229	1.5474	-0.0854
blca_tcga_pan_can_atlas_2018	TCGA-DK-A2I1-01	0.4899	0.8292	0.743
blca_tcga_pan_can_atlas_2018	TCGA-DK-A2I2-01	1.2426	0.4136	0.7601
blca_tcga_pan_can_atlas_2018	TCGA-DK-A2I4-01	0.5697	0.6589	1.9063
blca_tcga_pan_can_atlas_2018	TCGA-DK-A2I6-01	0.1116	0.356	-0.9951
blca_tcga_pan_can_atlas_2018	TCGA-DK-A3IK-01	0.8378	0.1794	-0.5184
blca_tcga_pan_can_atlas_2018	TCGA-DK-A3IL-01	1.0846	0.443	-0.805
blca_tcga_pan_can_atlas_2018	TCGA-DK-A3IM-01	1.3446	-0.9017	-1.6072
blca_tcga_pan_can_atlas_2018	TCGA-DK-A3IN-01	0.7127	0.8869	0.6445
blca_tcga_pan_can_atlas_2018	TCGA-DK-A3IQ-01	-0.8831	2.0784	-0.0066
blca_tcga_pan_can_atlas_2018	TCGA-DK-A3IS-01	0.4176	-0.4487	-1.2218
blca_tcga_pan_can_atlas_2018	TCGA-DK-A3IT-01	0.818	0.7077	0.0116
blca_tcga_pan_can_atlas_2018	TCGA-DK-A3IU-01	-0.8404	1.6435	1.8533
blca_tcga_pan_can_atlas_2018	TCGA-DK-A3IV-01	-0.5729	-1.7114	0.567
blca_tcga_pan_can_atlas_2018	TCGA-DK-A3WW-01	0.6794	-0.7185	0.8896
blca_tcga_pan_can_atlas_2018	TCGA-DK-A3WX-01	2.3088	0.739	0.6974
blca_tcga_pan_can_atlas_2018	TCGA-DK-A3WY-01	-1.8737	0.8716	2.9473
blca_tcga_pan_can_atlas_2018	TCGA-DK-A3X1-01	-0.4076	-0.4344	-0.5554
blca_tcga_pan_can_atlas_2018	TCGA-DK-A3X2-01	0.2059	-1.3937	-1.4149
blca_tcga_pan_can_atlas_2018	TCGA-DK-A6AV-01	-0.0136	-1.0853	-0.3085
blca_tcga_pan_can_atlas_2018	TCGA-DK-A6AW-01	-4.0902	1.0239	-0.8298
blca_tcga_pan_can_atlas_2018	TCGA-DK-A6B0-01	0.0863	-0.5711	-0.8961
blca_tcga_pan_can_atlas_2018	TCGA-DK-A6B1-01	-0.7456	-0.0534	-0.8913
blca_tcga_pan_can_atlas_2018	TCGA-DK-A6B2-01	0.5536	0.317	0.8562
blca_tcga_pan_can_atlas_2018	TCGA-DK-A6B5-01	-0.0221	-1.5103	0.1945
blca_tcga_pan_can_atlas_2018	TCGA-DK-A6B6-01	1.1427	-1.751	-0.0304
blca_tcga_pan_can_atlas_2018	TCGA-DK-AA6L-01	0.5665	-1.4511	0.5445
blca_tcga_pan_can_atlas_2018	TCGA-DK-AA6M-01	0.0764	-0.0999	1.0657
blca_tcga_pan_can_atlas_2018	TCGA-DK-AA6P-01	0.232	-1.1146	-1.3213
blca_tcga_pan_can_atlas_2018	TCGA-DK-AA6Q-01	1.103	-1.3705	0.4139
blca_tcga_pan_can_atlas_2018	TCGA-DK-AA6R-01	1.1003	-0.2441	-0.7109
blca_tcga_pan_can_atlas_2018	TCGA-DK-AA6S-01	-0.2276	1.1467	0.4554
blca_tcga_pan_can_atlas_2018	TCGA-DK-AA6T-01	-2.6079	-0.8398	2.9935
blca_tcga_pan_can_atlas_2018	TCGA-DK-AA6U-01	0.3308	-0.6166	-1.1843
blca_tcga_pan_can_atlas_2018	TCGA-DK-AA6W-01	-2.5785	0.5582	0.5025
blca_tcga_pan_can_atlas_2018	TCGA-DK-AA6X-01	0.0321	-0.1306	0.0713
blca_tcga_pan_can_atlas_2018	TCGA-DK-AA71-01	0.2519	-1.4269	-0.8029
blca_tcga_pan_can_atlas_2018	TCGA-DK-AA74-01	-0.4798	1.1328	1.6479
blca_tcga_pan_can_atlas_2018	TCGA-DK-AA75-01	-1.0271	-1.6266	-0.1303
blca_tcga_pan_can_atlas_2018	TCGA-DK-AA76-01	0.2908	-1.7224	-1.6516
blca_tcga_pan_can_atlas_2018	TCGA-DK-AA77-01	-0.0907	-0.8263	-0.4037
blca_tcga_pan_can_atlas_2018	TCGA-E5-A2PC-01	0.3828	-0.5604	-0.2932
blca_tcga_pan_can_atlas_2018	TCGA-E5-A4TZ-01	1.0621	-2.7237	-0.2836
blca_tcga_pan_can_atlas_2018	TCGA-E5-A4U1-01	-0.7156	-2.1806	0.2473
blca_tcga_pan_can_atlas_2018	TCGA-E7-A3X6-01	0.5684	-0.7568	0.3528
blca_tcga_pan_can_atlas_2018	TCGA-E7-A3Y1-01	-0.6788	-0.8464	-0.7987
blca_tcga_pan_can_atlas_2018	TCGA-E7-A4IJ-01	-0.1527	-0.9602	-0.2645
blca_tcga_pan_can_atlas_2018	TCGA-E7-A4XJ-01	0.4663	-0.9262	-1.0217
blca_tcga_pan_can_atlas_2018	TCGA-E7-A519-01	-0.6189	-0.5007	0.7929
blca_tcga_pan_can_atlas_2018	TCGA-E7-A541-01	-0.6541	-1.1469	0.381
blca_tcga_pan_can_atlas_2018	TCGA-E7-A5KE-01	-0.2439	-0.3537	-1.3042
blca_tcga_pan_can_atlas_2018	TCGA-E7-A5KF-01	1.0174	-2.6976	-2.3274
blca_tcga_pan_can_atlas_2018	TCGA-E7-A677-01	0.8002	-0.2941	-0.457
blca_tcga_pan_can_atlas_2018	TCGA-E7-A678-01	0.2007	-1.0254	-0.8937
blca_tcga_pan_can_atlas_2018	TCGA-E7-A6MD-01	-0.7424	0.1835	0.431
blca_tcga_pan_can_atlas_2018	TCGA-E7-A6ME-01	-0.3759	-0.616	-0.2526
blca_tcga_pan_can_atlas_2018	TCGA-E7-A6MF-01	0.6211	-0.6455	-0.9703
blca_tcga_pan_can_atlas_2018	TCGA-E7-A7DU-01	-0.0927	-1.5475	-1.1861
blca_tcga_pan_can_atlas_2018	TCGA-E7-A7DV-01	-1.2289	0.863	1.7928
blca_tcga_pan_can_atlas_2018	TCGA-E7-A7PW-01	-0.0584	-1.6448	-0.6132
blca_tcga_pan_can_atlas_2018	TCGA-E7-A7XN-01	0.2556	-2.3571	1.0586
blca_tcga_pan_can_atlas_2018	TCGA-E7-A85H-01	-0.2031	-0.8208	0.2347
blca_tcga_pan_can_atlas_2018	TCGA-E7-A8O7-01	0.9963	-1.1125	-0.3411
blca_tcga_pan_can_atlas_2018	TCGA-E7-A97P-01	0.4601	0.4613	0.8305
blca_tcga_pan_can_atlas_2018	TCGA-E7-A97Q-01	-0.0513	0.216	-0.1001
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3B3-01	0.4682	1.3604	1.1075
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3B4-01	0.7193	0.6104	0.7532
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3B5-01	0.1342	-0.6011	-0.723
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3B6-01	0.0903	0.1593	1.0661
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3B7-01	1.2375	1.1698	1.1093
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3B8-01	-0.5992	2.1058	1.5145
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3N5-01	1.0257	-0.3318	-0.4441
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3N6-01	0.824	-0.6421	-0.5974
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3NA-01	1.1516	0.3276	0.1402
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3SJ-01	0.3637	1.0184	-0.1993
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3SL-01	-0.4781	1.8232	0.4962
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3SM-01	-0.5431	0.4632	-0.4877
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3SN-01	0.6805	0.0766	-0.221
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3SO-01	0.5782	1.2304	0.5451
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3SP-01	-0.0981	1.5722	1.4384
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3SQ-01	0.8549	1.0573	0.4454
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3SR-01	-1.1476	0.7734	0.6076
blca_tcga_pan_can_atlas_2018	TCGA-FD-A3SS-01	-1.1682	0.1464	-1.3315
blca_tcga_pan_can_atlas_2018	TCGA-FD-A43N-01	0.2469	0.037	-0.2383
blca_tcga_pan_can_atlas_2018	TCGA-FD-A43P-01	0.5143	-0.1338	0.9333
blca_tcga_pan_can_atlas_2018	TCGA-FD-A43S-01	-0.8005	0.6334	1.6864
blca_tcga_pan_can_atlas_2018	TCGA-FD-A43U-01	0.0735	0.3383	2.1424
blca_tcga_pan_can_atlas_2018	TCGA-FD-A43X-01	0.3564	-1.4473	-1.2297
blca_tcga_pan_can_atlas_2018	TCGA-FD-A43Y-01	0.2721	-0.0739	0.5233
blca_tcga_pan_can_atlas_2018	TCGA-FD-A5BR-01	0.2547	0.5365	0.8273
blca_tcga_pan_can_atlas_2018	TCGA-FD-A5BS-01	0.1329	0.443	2.2802
blca_tcga_pan_can_atlas_2018	TCGA-FD-A5BT-01	-2.4603	1.1168	2.0495
blca_tcga_pan_can_atlas_2018	TCGA-FD-A5BU-01	0.9438	1.1589	0.6307
blca_tcga_pan_can_atlas_2018	TCGA-FD-A5BV-01	-0.5927	0.0526	-1.2728
blca_tcga_pan_can_atlas_2018	TCGA-FD-A5BX-01	-3.0848	1.4398	2.6597
blca_tcga_pan_can_atlas_2018	TCGA-FD-A5BY-01	0.5972	0.139	-0.0826
blca_tcga_pan_can_atlas_2018	TCGA-FD-A5BZ-01	0.4461	1.4718	-0.0752
blca_tcga_pan_can_atlas_2018	TCGA-FD-A5C0-01	0.3748	0.5549	-0.4031
blca_tcga_pan_can_atlas_2018	TCGA-FD-A5C1-01	-0.1701	0.3836	1.2225
blca_tcga_pan_can_atlas_2018	TCGA-FD-A62N-01	-0.2101	0.5526	2.2883
blca_tcga_pan_can_atlas_2018	TCGA-FD-A62O-01	2.0196	-0.2154	-0.9221
blca_tcga_pan_can_atlas_2018	TCGA-FD-A62P-01	0.3529	0.3577	0.7557
blca_tcga_pan_can_atlas_2018	TCGA-FD-A62S-01	1.0848	1.3006	1.2167
blca_tcga_pan_can_atlas_2018	TCGA-FD-A6TA-01	0.4303	0.5745	0.7793
blca_tcga_pan_can_atlas_2018	TCGA-FD-A6TB-01	-0.3969	0.9762	1.2744
blca_tcga_pan_can_atlas_2018	TCGA-FD-A6TC-01	0.7006	0.5203	-0.1515
blca_tcga_pan_can_atlas_2018	TCGA-FD-A6TD-01	-0.0579	0.3146	0.996
blca_tcga_pan_can_atlas_2018	TCGA-FD-A6TE-01	0.0608	-0.0825	-0.8712
blca_tcga_pan_can_atlas_2018	TCGA-FD-A6TF-01	-1.3481	0.9755	0.1762
blca_tcga_pan_can_atlas_2018	TCGA-FD-A6TG-01	0.3992	1.1449	0.5698
blca_tcga_pan_can_atlas_2018	TCGA-FD-A6TH-01	0.2617	0.7748	0.3437
blca_tcga_pan_can_atlas_2018	TCGA-FD-A6TI-01	-0.6507	0.5121	-0.6846
blca_tcga_pan_can_atlas_2018	TCGA-FD-A6TK-01	1.7679	1.5346	1.0329
blca_tcga_pan_can_atlas_2018	TCGA-FJ-A3Z7-01	-1.8175	0.9418	-0.2231
blca_tcga_pan_can_atlas_2018	TCGA-FJ-A3Z9-01	0.765	-1.729	-1.4137
blca_tcga_pan_can_atlas_2018	TCGA-FJ-A3ZE-01	-0.266	0.3768	-1.7503
blca_tcga_pan_can_atlas_2018	TCGA-FJ-A3ZF-01	-0.3726	-1.2118	-0.9289
blca_tcga_pan_can_atlas_2018	TCGA-FJ-A871-01	-0.3261	1.0104	-1.1832
blca_tcga_pan_can_atlas_2018	TCGA-FT-A3EE-01	1.0083	-0.9319	-1.4417
blca_tcga_pan_can_atlas_2018	TCGA-FT-A61P-01	0.3011	0.8517	0.8624
blca_tcga_pan_can_atlas_2018	TCGA-G2-A2EC-01	1.4527	0.6785	0.0026
blca_tcga_pan_can_atlas_2018	TCGA-G2-A2EF-01	0.3232	0.2667	0.8746
blca_tcga_pan_can_atlas_2018	TCGA-G2-A2EJ-01	1.4416	-0.9249	-0.6228
blca_tcga_pan_can_atlas_2018	TCGA-G2-A2EK-01	0.6496	-0.0224	-0.3541
blca_tcga_pan_can_atlas_2018	TCGA-G2-A2EL-01	-3.3175	0.1278	-2.0449
blca_tcga_pan_can_atlas_2018	TCGA-G2-A2EO-01	-0.8034	0.5574	0.9341
blca_tcga_pan_can_atlas_2018	TCGA-G2-A2ES-01	0.7418	-0.0554	0.6081
blca_tcga_pan_can_atlas_2018	TCGA-G2-A3IB-01	1.4462	-1.5324	1.4029
blca_tcga_pan_can_atlas_2018	TCGA-G2-A3IE-01	0.9108	-1.9431	-0.4248
blca_tcga_pan_can_atlas_2018	TCGA-G2-A3VY-01	0.1172	-1.1161	-1.9034
blca_tcga_pan_can_atlas_2018	TCGA-G2-AA3B-01	0.106	-0.9309	-0.2235
blca_tcga_pan_can_atlas_2018	TCGA-G2-AA3C-01	-2.5086	1.0413	3.4902
blca_tcga_pan_can_atlas_2018	TCGA-G2-AA3D-01	-0.5495	-0.8773	0.3411
blca_tcga_pan_can_atlas_2018	TCGA-G2-AA3F-01	0.4813	-1.0468	-0.6531
blca_tcga_pan_can_atlas_2018	TCGA-GC-A3BM-01	0.4439	-0.4061	-0.7567
blca_tcga_pan_can_atlas_2018	TCGA-GC-A3I6-01	0.8486	-0.2075	-0.1178
blca_tcga_pan_can_atlas_2018	TCGA-GC-A3OO-01	0.4446	1.337	0.2229
blca_tcga_pan_can_atlas_2018	TCGA-GC-A3RB-01	0.2633	-1.5101	-0.4925
blca_tcga_pan_can_atlas_2018	TCGA-GC-A3RC-01	1.0724	-0.2886	0.6546
blca_tcga_pan_can_atlas_2018	TCGA-GC-A3RD-01	0.0786	-1.2751	-0.4911
blca_tcga_pan_can_atlas_2018	TCGA-GC-A3WC-01	0.0725	0.1873	1.0597
blca_tcga_pan_can_atlas_2018	TCGA-GC-A3YS-01	-0.0228	1.2425	0.1305
blca_tcga_pan_can_atlas_2018	TCGA-GC-A4ZW-01	-1.2424	0.1164	-1.3499
blca_tcga_pan_can_atlas_2018	TCGA-GC-A6I1-01	1.8567	-0.2	1.7125
blca_tcga_pan_can_atlas_2018	TCGA-GC-A6I3-01	-0.0283	-0.9714	1.2349
blca_tcga_pan_can_atlas_2018	TCGA-GD-A2C5-01	0.2254	0.3143	-0.4715
blca_tcga_pan_can_atlas_2018	TCGA-GD-A3OP-01	0.3006	0.1277	-0.0701
blca_tcga_pan_can_atlas_2018	TCGA-GD-A3OQ-01	1.0725	-0.2446	-1.1883
blca_tcga_pan_can_atlas_2018	TCGA-GD-A3OS-01	-1.773	1.6408	-0.2127
blca_tcga_pan_can_atlas_2018	TCGA-GD-A6C6-01	-0.9678	-1.1366	-0.0476
blca_tcga_pan_can_atlas_2018	TCGA-GD-A76B-01	0.68	-0.5125	0.8157
blca_tcga_pan_can_atlas_2018	TCGA-GU-A42P-01	-2.1324	0.258	-1.2342
blca_tcga_pan_can_atlas_2018	TCGA-GU-A42Q-01	1.1267	-0.3645	-1.1227
blca_tcga_pan_can_atlas_2018	TCGA-GU-A42R-01	0.0549	-0.1014	-1.1208
blca_tcga_pan_can_atlas_2018	TCGA-GU-A762-01	0.6351	0.0818	1.6593
blca_tcga_pan_can_atlas_2018	TCGA-GU-A763-01	-0.4851	-1.6077	-0.6309
blca_tcga_pan_can_atlas_2018	TCGA-GU-A764-01	1.0769	0.6865	0.847
blca_tcga_pan_can_atlas_2018	TCGA-GU-A766-01	0.1292	0.9995	1.5843
blca_tcga_pan_can_atlas_2018	TCGA-GU-A767-01	0.3495	0.4039	-0.4622
blca_tcga_pan_can_atlas_2018	TCGA-GU-AATO-01	-1.3294	-0.345	0.6605
blca_tcga_pan_can_atlas_2018	TCGA-GU-AATP-01	-1.4611	0.6019	0.5102
blca_tcga_pan_can_atlas_2018	TCGA-GU-AATQ-01	-0.4509	-0.6311	0.1407
blca_tcga_pan_can_atlas_2018	TCGA-GV-A3JV-01	0.7243	-0.2248	0.0504
blca_tcga_pan_can_atlas_2018	TCGA-GV-A3JW-01	1.1458	-0.2537	-1.461
blca_tcga_pan_can_atlas_2018	TCGA-GV-A3JX-01	-0.2654	-0.0587	0.3067
blca_tcga_pan_can_atlas_2018	TCGA-GV-A3JZ-01	-0.7118	-0.073	-0.0872
blca_tcga_pan_can_atlas_2018	TCGA-GV-A3QF-01	0.4929	-0.5104	-0.2009
blca_tcga_pan_can_atlas_2018	TCGA-GV-A3QG-01	-0.83	1.2773	1.7505
blca_tcga_pan_can_atlas_2018	TCGA-GV-A3QH-01	-0.596	-0.4549	-1.1043
blca_tcga_pan_can_atlas_2018	TCGA-GV-A3QI-01	-0.2256	0.3726	-1.7739
blca_tcga_pan_can_atlas_2018	TCGA-GV-A3QK-01	0.0617	-1.0399	0.0066
blca_tcga_pan_can_atlas_2018	TCGA-GV-A40E-01	-0.4261	0.4208	-0.2089
blca_tcga_pan_can_atlas_2018	TCGA-GV-A40G-01	-0.8868	-0.873	-1.5645
blca_tcga_pan_can_atlas_2018	TCGA-GV-A6ZA-01	-0.0773	-0.5199	-0.1727
blca_tcga_pan_can_atlas_2018	TCGA-H4-A2HO-01	0.3092	0.479	-0.069
